Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9
4,6,8,-1,-1,427.5,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
49,35,25,43,32,730.4,22,34,0,2,2,-2,4,2,2,-2,6,-1
4,7,9,-1,-1,108.3,44,33,1,3,4,3,4,4,2,9,6,-1
8,18,22,10,51,701.05,21,28,1,3,2,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,400,-1,-1,0,2,3,4,4,7,-1,-1,-1,-1
14,37,44,35,50,732.55,23,20,1,2,-2,4,4,3,4,6,-1,-1
5,7,10,-1,-1,400,39,27,0,2,3,4,2,-2,4,6,-1,-1
12,19,35,49,24,628.5,7,25,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,208.1,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
31,48,38,24,46,651.6,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,184.1,33,20,1,3,4,3,4,4,6,-1,-1,-1
20,50,38,6,21,703.65,8,43,1,3,4,4,4,6,-1,-1,-1,-1
4,7,9,-1,-1,427.5,27,45,0,2,4,-2,4,4,6,-1,-1,-1
39,24,42,19,6,623.6,13,9,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,211.6,23,15,0,3,4,4,4,6,-1,-1,-1,-1
26,24,17,0,32,591.6,28,42,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,242.7,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
47,36,26,39,10,697.65,9,37,0,2,3,4,3,2,-2,6,-1,-1
5,7,9,-1,-1,433,-1,-1,1,2,-2,4,2,2,3,7,-1,-1
42,26,34,16,27,606.7,14,20,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,226.7,9,18,0,3,4,4,4,6,-1,-1,-1,-1
44,11,34,23,35,991.15,33,37,1,2,-2,4,3,4,2,4,6,-1
5,8,12,-1,-1,440.5,-1,-1,0,2,3,2,-2,2,3,4,7,-1
13,38,11,43,18,623.4,19,35,1,3,4,2,3,4,6,-1,-1,-1
4,6,9,-1,-1,121.7,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
15,49,14,25,10,644.9,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
4,7,9,-1,-1,99.7,51,12,1,3,4,3,4,2,6,-1,-1,-1
41,45,40,8,42,582.9,-1,-1,0,2,3,4,4,3,7,-1,-1,-1
5,7,9,-1,-1,161.2,20,22,1,2,-2,4,4,2,6,-1,-1,-1
39,9,10,24,20,550.2,37,29,0,2,3,3,3,4,6,-1,-1,-1
5,7,9,-1,-1,279.7,51,32,1,2,-2,2,2,4,6,-1,-1,-1
27,43,39,2,49,928.15,-1,-1,0,2,3,4,4,3,7,-1,-1,-1
5,7,9,-1,-1,611.5,44,48,1,2,-2,4,4,2,6,-1,-1,-1
8,19,4,34,22,852.15,47,13,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,687,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
51,14,27,11,26,644.7,18,41,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,183.7,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
37,7,24,16,44,444.9,22,45,0,2,4,4,2,-2,6,-1,-1,-1
4,6,8,-1,-1,297.7,-1,-1,1,3,4,4,4,3,7,-1,-1,-1
38,0,20,36,39,406,30,28,1,2,3,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,133.9,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
46,25,16,47,29,539.4,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,139.9,26,37,1,3,4,3,4,4,6,-1,-1,-1
26,32,1,23,22,515.4,48,43,0,2,3,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,163.4,9,46,1,3,2,4,4,6,-1,-1,-1,-1
3,33,2,28,25,522.4,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,154.5,26,43,1,3,4,4,4,6,-1,-1,-1,-1
9,2,4,41,34,506.4,5,37,0,2,4,2,-2,4,6,-1,-1,-1
4,6,9,-1,-1,170,18,50,1,3,4,4,3,4,6,-1,-1,-1
18,34,40,5,22,337.5,7,50,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,755,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
43,38,4,49,31,347,13,37,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,745,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
24,45,19,21,3,356.5,14,47,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,735,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
11,12,3,31,15,476,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,612,39,27,1,3,4,2,2,6,-1,-1,-1,-1
48,23,15,45,31,467.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,689.7,26,51,1,3,4,3,4,4,6,-1,-1,-1
4,0,38,49,39,449.5,37,47,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,637.5,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
41,50,48,26,32,441.5,-1,-1,0,2,2,3,3,4,7,-1,-1,-1
4,8,10,-1,-1,715.2,20,51,1,3,4,2,2,4,6,-1,-1,-1
10,5,40,1,44,580.5,26,24,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,670.7,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,31,20,0,6,405,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,845.2,30,25,1,3,4,3,4,4,6,-1,-1,-1
31,12,20,41,37,402,-1,-1,0,2,2,4,4,4,7,-1,-1,-1
6,8,10,-1,-1,916.2,45,21,1,2,3,4,4,4,6,-1,-1,-1
33,35,22,36,1,400,-1,-1,1,2,-2,2,4,4,9,7,-1,-1
5,7,9,-1,-1,1043.2,21,32,0,2,3,3,4,9,-2,6,-1,-1
15,44,27,40,35,466.5,14,43,0,2,4,2,-2,2,-2,6,-1,-1
4,6,9,-1,-1,2254.7,41,13,1,3,4,2,3,4,3,6,-1,-1
21,24,41,46,44,515.25,22,14,0,3,3,2,-2,4,4,6,-1,-1
5,8,10,-1,-1,2204.45,1,49,1,2,-2,4,3,4,4,6,-1,-1
30,22,6,11,42,538.75,34,39,0,2,2,-2,4,2,-2,6,-1,-1
4,7,9,-1,-1,2180.45,-1,-1,1,3,4,3,4,4,3,7,-1,-1
14,11,7,42,47,132,31,46,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,451.6,44,34,1,3,4,2,2,6,-1,-1,-1,-1
49,10,3,1,15,590.75,7,47,1,3,4,3,4,3,2,6,-1,-1
4,7,10,-1,-1,2127.45,-1,-1,0,2,2,-2,2,-2,3,7,-1,-1
14,37,17,39,18,396,45,9,0,2,2,-2,4,3,6,-1,-1,-1
4,7,9,-1,-1,264,22,11,1,3,4,3,4,2,6,-1,-1,-1
32,28,1,44,25,461.5,26,13,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,198,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
36,7,33,13,10,476.6,49,8,1,2,-2,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,182,-1,-1,0,3,3,4,4,4,7,-1,-1,-1
44,21,14,49,7,490.1,8,47,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,168,17,13,1,3,4,3,4,4,6,-1,-1,-1
21,42,11,41,37,527.1,4,12,1,2,-2,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,130,22,30,0,3,3,4,4,4,6,-1,-1,-1
18,35,0,27,32,503.1,30,8,0,2,2,-2,4,2,-2,6,-1,-1
4,7,9,-1,-1,153.5,40,19,1,3,4,3,4,4,3,6,-1,-1
42,2,21,50,1,480.1,44,24,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,175,20,36,0,2,4,4,4,6,-1,-1,-1,-1
12,15,36,41,25,468.1,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,186.5,2,48,1,3,4,4,3,4,6,-1,-1,-1
12,3,44,10,11,507.6,-1,-1,0,2,3,3,7,-1,-1,-1,-1,-1
5,7,7,-1,-1,146,9,23,1,2,-2,9,6,-1,-1,-1,-1,-1
15,45,48,46,16,396,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,295.1,44,26,1,3,4,3,4,3,4,6,-1,-1
49,39,31,50,0,400,51,13,1,2,-2,2,2,2,6,-1,-1,-1
5,7,9,-1,-1,370.6,-1,-1,0,3,3,3,3,3,7,-1,-1,-1
23,44,18,1,9,402,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
4,7,9,-1,-1,398,21,45,1,3,4,3,4,2,6,-1,-1,-1
29,34,36,47,8,435.5,43,6,0,2,4,2,-2,2,-2,6,-1,-1
4,6,9,-1,-1,342,24,42,1,3,4,4,3,4,3,6,-1,-1
28,15,27,43,23,143.5,31,21,0,3,3,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,433.85,24,42,1,4,2,4,4,6,-1,-1,-1,-1
7,3,28,22,20,160.6,4,5,1,3,4,3,4,2,9,6,-1,-1
4,7,12,-1,-1,415.85,-1,-1,0,2,2,-2,2,2,-2,7,-1,-1
46,17,8,27,51,376,38,40,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,444.75,34,45,1,3,4,3,4,3,4,3,6,-1
13,4,11,27,24,396,31,51,0,2,3,2,-2,4,6,-1,-1,-1
4,6,9,-1,-1,641.75,40,46,1,3,2,4,3,4,6,-1,-1,-1
26,44,29,0,22,445.5,51,37,1,2,-2,2,4,3,4,6,-1,-1
5,7,10,-1,-1,591.75,11,45,0,2,3,3,2,-2,4,6,-1,-1
46,0,32,35,22,313.1,39,43,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,431.6,23,24,0,2,4,4,3,6,-1,-1,-1,-1
23,39,30,13,38,400,-1,-1,1,4,4,4,4,3,7,-1,-1,-1
4,6,8,-1,-1,766.75,48,49,0,3,4,4,2,-2,6,-1,-1,-1
23,5,49,12,25,441.5,42,40,0,2,2,-2,2,-2,4,6,-1,-1
4,7,10,-1,-1,724.25,1,44,1,3,4,3,4,3,4,6,-1,-1
2,3,6,11,38,388.1,32,34,1,3,4,3,4,4,2,6,-1,-1
4,7,9,-1,-1,402,37,28,0,2,2,-2,4,2,3,6,-1,-1
29,15,13,24,10,485,28,41,0,2,2,-2,2,-2,4,6,-1,-1
4,7,10,-1,-1,678.85,23,42,1,3,2,3,2,3,4,6,-1,-1
37,43,15,5,8,612.5,9,28,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,550.85,17,22,0,3,4,4,4,6,-1,-1,-1,-1
39,49,42,51,36,290.1,35,33,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,498.6,15,34,1,4,4,4,4,6,-1,-1,-1,-1
27,3,42,31,15,598.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,563.55,41,37,1,3,4,3,4,4,6,-1,-1,-1
4,40,45,47,1,542.5,32,49,1,2,-2,4,3,4,4,3,6,-1
5,8,10,-1,-1,618.55,36,22,0,2,3,2,-2,4,2,-2,6,-1
8,36,41,17,40,618,43,48,1,2,-2,2,9,6,-1,-1,-1,-1
5,9,9,-1,-1,541.65,-1,-1,0,2,3,2,9,7,-1,-1,-1,-1
39,26,48,7,28,423.5,25,51,0,2,3,2,3,2,2,-2,6,-1
5,9,14,-1,-1,176,46,36,1,2,-2,4,2,4,2,9,6,-1
7,24,48,42,30,599,23,11,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,34.45,2,6,0,3,4,4,4,6,-1,-1,-1,-1
11,30,22,34,28,416,-1,-1,1,2,-2,4,4,4,3,7,-1,-1
5,7,9,-1,-1,104,27,24,0,3,3,4,4,2,-2,6,-1,-1
9,31,20,38,28,400,22,47,1,2,-2,2,4,4,3,6,-1,-1
5,7,9,-1,-1,168.5,21,18,0,3,3,3,4,2,-2,6,-1,-1
19,23,11,47,31,454.5,26,44,1,2,-2,2,4,2,6,-1,-1,-1
5,7,9,-1,-1,112.2,42,20,0,3,3,3,4,9,6,-1,-1,-1
19,26,32,46,21,473.35,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,91.95,0,28,1,3,4,4,4,6,-1,-1,-1,-1
17,21,12,29,8,463.35,38,22,1,4,2,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,101.45,-1,-1,0,3,3,4,4,7,-1,-1,-1,-1
24,41,0,48,34,432.5,-1,-1,0,2,3,3,4,4,7,-1,-1,-1
5,7,9,-1,-1,420.5,45,43,1,2,-2,2,4,4,6,-1,-1,-1
38,6,31,50,23,439.85,28,9,1,4,2,4,4,3,6,-1,-1,-1
4,6,8,-1,-1,121.45,41,5,0,3,3,4,2,-2,6,-1,-1,-1
38,50,12,6,18,452.35,14,19,0,2,3,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,108.45,16,25,1,3,2,4,4,6,-1,-1,-1,-1
6,30,15,40,35,411.85,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,146.95,27,32,1,3,4,3,4,4,6,-1,-1,-1
50,13,35,12,21,404.6,41,20,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,467.4,19,44,1,4,4,4,4,6,-1,-1,-1,-1
33,36,28,20,4,400,49,7,0,2,2,-2,2,-2,9,-2,6,-1
4,7,10,-1,-1,227.45,38,45,1,3,4,3,4,3,2,9,6,-1
0,42,13,33,6,432.6,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
4,7,9,-1,-1,420.4,31,28,1,3,4,3,4,2,6,-1,-1,-1
34,18,33,26,32,402,30,3,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,477.5,4,51,0,3,4,4,4,6,-1,-1,-1,-1
38,44,36,31,48,400,51,7,0,2,2,-2,4,3,6,-1,-1,-1
4,7,9,-1,-1,481.1,25,42,1,3,4,3,4,2,6,-1,-1,-1
26,23,25,50,7,451.5,-1,-1,1,4,2,2,2,3,4,3,7,-1
4,8,11,-1,-1,429.1,48,24,0,3,2,3,2,-2,2,-2,6,-1
4,34,23,44,13,404,32,30,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,402,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
10,24,29,30,16,497.5,48,12,0,2,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,411.5,34,41,1,3,4,2,4,6,-1,-1,-1,-1
31,10,6,1,40,527,20,28,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,400,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
32,26,17,14,39,443.5,23,21,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,439.5,25,47,0,2,4,3,4,6,-1,-1,-1,-1
20,2,40,5,36,457.5,45,46,0,2,2,-2,2,-2,4,6,-1,-1
4,7,10,-1,-1,508.5,42,32,1,3,4,3,4,3,4,6,-1,-1
42,41,6,20,19,559,39,36,0,2,2,3,2,-2,4,6,-1,-1
4,8,11,-1,-1,406,27,23,1,3,4,2,4,3,4,6,-1,-1
35,48,36,0,10,672.5,-1,-1,0,2,3,3,9,-2,7,-1,-1,-1
5,7,10,-1,-1,420,47,40,1,2,-2,2,2,9,6,-1,-1,-1
17,26,29,50,6,400,44,51,1,2,9,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,547.5,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
50,14,18,46,28,223.1,48,45,0,2,3,9,-2,6,-1,-1,-1,-1
5,8,8,-1,-1,586.4,49,43,1,2,-2,2,3,6,-1,-1,-1,-1
25,28,34,17,39,400,37,46,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,880,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
24,12,11,26,25,137,45,40,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,400,46,28,1,3,4,4,4,6,-1,-1,-1,-1
29,38,0,25,24,598.5,-1,-1,0,2,3,4,2,-2,4,7,-1,-1
5,7,10,-1,-1,833,28,8,1,2,-2,4,4,3,4,6,-1,-1
15,4,40,31,46,530.5,33,51,1,2,-2,4,3,4,4,6,-1,-1
5,8,10,-1,-1,900.5,20,12,0,2,3,2,-2,4,4,6,-1,-1
29,4,30,22,34,874,-1,-1,0,2,3,3,4,4,7,-1,-1,-1
5,7,9,-1,-1,552.5,5,17,1,2,-2,2,4,4,6,-1,-1,-1
9,30,33,6,5,471.5,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,963.5,44,45,1,2,3,6,-1,-1,-1,-1,-1,-1
23,15,7,31,20,399.5,22,49,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,92.75,-1,-1,0,3,3,3,4,4,7,-1,-1,-1
26,27,35,13,6,194.5,21,48,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1457,10,50,1,3,4,4,4,6,-1,-1,-1,-1
47,20,19,8,40,462,45,10,1,2,-2,2,6,-1,-1,-1,-1,-1
5,7,7,-1,-1,28.75,-1,-1,0,3,3,9,7,-1,-1,-1,-1,-1
27,33,16,43,10,494.25,-1,-1,1,2,-2,2,4,4,3,7,-1,-1
5,7,9,-1,-1,183.2,30,37,0,3,3,3,4,2,-2,6,-1,-1
43,25,39,9,49,420.25,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
4,7,9,-1,-1,256.7,47,46,1,3,4,3,4,2,6,-1,-1,-1
32,2,44,51,9,480.25,3,48,1,2,-2,2,2,2,6,-1,-1,-1
5,7,9,-1,-1,193.8,-1,-1,0,3,3,3,3,9,7,-1,-1,-1
28,16,18,26,49,732.55,19,24,1,4,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,127.25,-1,-1,0,3,3,3,3,7,-1,-1,-1,-1
4,47,18,48,43,798.05,-1,-1,0,2,2,2,-2,7,-1,-1,-1,-1
4,9,9,-1,-1,61.25,51,37,1,3,4,2,9,6,-1,-1,-1,-1
38,24,6,35,12,738.8,-1,-1,0,2,2,-2,2,2,-2,7,-1,-1
4,7,12,-1,-1,120,26,25,1,3,4,3,4,2,9,6,-1,-1
43,49,33,5,42,602.3,19,2,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,255,25,16,0,3,4,4,4,6,-1,-1,-1,-1
37,26,5,9,14,421.5,42,43,1,2,3,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,400,-1,-1,0,2,9,7,-1,-1,-1,-1,-1,-1
9,39,18,22,21,567.8,32,48,1,2,-2,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,288.1,-1,-1,0,3,3,4,4,4,7,-1,-1,-1
29,10,1,27,20,631.3,43,36,1,2,-2,4,3,4,3,4,6,-1
5,8,11,-1,-1,220.7,50,12,0,3,3,2,-2,2,-2,4,6,-1
6,0,40,30,28,411.5,50,38,1,2,-2,4,2,9,6,-1,-1,-1
5,7,11,-1,-1,1052.6,42,48,0,2,3,4,2,3,6,-1,-1,-1
7,0,16,21,41,802,32,50,1,2,-2,4,4,3,4,6,-1,-1
5,7,10,-1,-1,1070,-1,-1,0,2,3,4,2,-2,4,7,-1,-1
16,9,5,23,33,401.6,34,28,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1461.6,49,7,1,3,4,4,4,6,-1,-1,-1,-1
3,32,48,2,22,635.8,0,19,1,4,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,212.5,-1,-1,0,3,4,3,3,7,-1,-1,-1,-1
31,17,5,40,35,693.8,39,16,1,4,2,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,152.5,18,48,0,3,3,4,4,6,-1,-1,-1,-1
44,48,43,31,42,400,6,49,1,4,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,100,-1,-1,0,3,3,3,3,7,-1,-1,-1,-1
21,14,39,12,7,459.6,35,16,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1400.4,33,22,0,3,4,4,4,6,-1,-1,-1,-1
50,18,37,27,46,435,38,6,1,4,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,171.95,-1,-1,0,3,3,3,3,7,-1,-1,-1,-1
3,37,24,20,46,459.1,1,40,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1398.6,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
10,9,4,7,27,396.5,25,38,1,4,2,4,2,3,6,-1,-1,-1
4,6,8,-1,-1,100.7,35,20,0,3,3,4,2,-2,6,-1,-1,-1
49,19,27,48,41,452.7,26,28,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1403.7,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
29,51,23,3,5,471.7,12,45,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1383.7,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
12,50,20,36,39,528,26,3,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1325.3,18,32,0,3,4,4,4,6,-1,-1,-1,-1
7,36,6,14,31,700.5,27,24,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,1165,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
22,42,2,33,24,407.5,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,72,26,37,1,3,4,2,2,6,-1,-1,-1,-1
8,27,2,39,14,575,32,33,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,1276.9,-1,-1,1,3,4,3,4,3,4,3,7,-1
24,3,8,13,42,734,25,36,0,2,2,-2,2,-2,4,6,-1,-1
4,7,10,-1,-1,1131,26,21,1,3,4,3,4,3,4,6,-1,-1
24,8,43,2,15,412,30,16,1,4,4,2,2,6,-1,-1,-1,-1
5,7,9,-1,-1,79.5,27,48,0,3,4,3,3,6,-1,-1,-1,-1
22,11,27,47,1,566.5,44,15,1,4,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1284.4,-1,-1,0,3,4,3,4,7,-1,-1,-1,-1
17,43,13,35,30,368.5,47,16,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,123.4,6,51,1,3,4,4,4,6,-1,-1,-1,-1
21,29,18,43,14,420.5,12,15,0,2,3,6,-1,-1,-1,-1,-1,-1
5,5,6,-1,-1,75.5,48,42,1,9,-2,6,-1,-1,-1,-1,-1,-1
13,30,23,5,46,545.6,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,1303.1,44,16,1,3,4,3,4,3,4,6,-1,-1
4,5,30,48,26,513.6,49,21,0,2,4,4,3,6,-1,-1,-1,-1
4,6,8,-1,-1,1334.6,50,18,1,3,4,4,2,6,-1,-1,-1,-1
9,30,37,3,43,509.5,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,276,46,2,1,3,4,4,3,4,6,-1,-1,-1
10,39,15,37,3,465.5,-1,-1,0,2,2,-2,2,-2,3,7,-1,-1
4,7,11,-1,-1,319,7,19,1,3,4,3,4,3,2,6,-1,-1
17,8,15,16,50,490.85,48,2,0,2,4,4,2,-2,6,-1,-1,-1
4,6,8,-1,-1,1354.95,-1,-1,1,3,4,4,4,3,7,-1,-1,-1
1,45,20,14,10,406,41,21,1,4,2,2,4,3,6,-1,-1,-1
4,6,9,-1,-1,436.5,48,28,0,3,3,3,2,-2,6,-1,-1,-1
30,23,1,18,3,510.35,44,20,1,2,-2,2,4,4,3,6,-1,-1
5,7,9,-1,-1,1334.55,47,29,0,3,3,3,4,2,-2,6,-1,-1
26,6,10,1,36,424.35,19,32,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1420.05,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
28,41,31,42,46,455,1,44,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,385.6,10,38,1,3,4,2,2,6,-1,-1,-1,-1
22,38,12,47,33,425.95,21,10,1,4,2,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1417.65,20,27,0,3,3,4,4,6,-1,-1,-1,-1
37,13,15,33,23,437.2,30,11,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1405,47,26,0,3,4,4,4,6,-1,-1,-1,-1
37,35,0,15,25,446,44,51,1,2,-2,2,4,4,6,-1,-1,-1
5,7,9,-1,-1,391.8,28,31,0,3,3,3,4,4,6,-1,-1,-1
41,4,3,35,31,411.5,49,20,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,428.9,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
26,35,33,50,47,400,21,46,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,452.4,3,49,0,2,4,4,3,6,-1,-1,-1,-1
21,23,49,45,12,400,48,50,1,2,-2,4,4,2,6,-1,-1,-1
5,7,9,-1,-1,469.9,-1,-1,0,2,3,4,4,3,7,-1,-1,-1
17,35,20,8,43,475.5,9,51,1,3,4,2,4,6,-1,-1,-1,-1
5,7,9,-1,-1,393.9,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
47,12,38,7,32,465.1,4,28,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,149.15,11,10,0,3,4,4,4,6,-1,-1,-1,-1
29,37,46,19,51,406.5,36,33,0,2,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,74.65,13,17,1,3,4,2,4,6,-1,-1,-1,-1
0,29,25,19,38,410,33,22,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,70.25,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
7,28,15,37,29,411.6,48,32,1,2,-2,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,68.25,46,14,0,3,9,6,-1,-1,-1,-1,-1,-1
11,28,14,12,38,707,35,6,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,117.3,41,33,0,3,4,4,4,6,-1,-1,-1,-1
35,50,0,46,12,400,44,27,1,4,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,135.6,19,49,0,3,4,3,3,6,-1,-1,-1,-1
50,12,39,37,28,655,13,46,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,168,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
40,47,3,8,6,400,11,10,1,3,4,3,4,2,9,6,-1,-1
4,7,11,-1,-1,301.2,-1,-1,0,2,2,-2,2,3,9,7,-1,-1
33,46,15,35,37,717.2,13,23,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,104,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
11,39,25,50,23,718.8,28,9,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,102,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
7,8,35,15,31,757,21,50,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,62,25,30,0,3,4,4,4,6,-1,-1,-1,-1
41,23,51,9,3,746.6,27,4,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,71.2,19,32,0,3,4,4,4,6,-1,-1,-1,-1
