Flop0,Flop1,Flop2,Turn,River,Chips,Hands0,Hands1,Action0,Action1,Action2,Action3,Action4,Action5,Action6,Action7,Action8,Action9
23,18,29,49,19,334.1,35,38,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,209,24,28,0,2,2,-2,4,4,6,-1,-1,-1
51,34,16,8,2,91.45,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,279.2,44,29,1,4,4,4,4,6,-1,-1,-1,-1
15,5,50,9,0,771.1,12,32,1,2,-2,2,4,2,6,-1,-1,-1
5,7,9,-1,-1,314.3,4,36,0,2,3,3,4,3,6,-1,-1,-1
1,36,33,14,15,935,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,487,35,29,1,3,4,4,3,4,6,-1,-1,-1
31,8,27,36,30,180,40,4,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,82.5,19,28,0,2,2,-2,4,3,6,-1,-1,-1
25,33,31,38,45,334.1,21,26,0,2,4,4,3,6,-1,-1,-1,-1
4,6,8,-1,-1,208.5,29,36,1,3,4,4,2,6,-1,-1,-1,-1
31,39,3,36,22,102.25,29,42,0,3,3,3,2,-2,4,6,-1,-1
5,7,10,-1,-1,266,34,41,1,2,-2,2,4,3,4,6,-1,-1
22,46,1,41,10,98.3,42,37,1,3,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,216.6,-1,-1,0,2,3,3,3,7,-1,-1,-1,-1
9,36,34,20,27,724.85,-1,-1,1,2,-2,2,4,4,3,7,-1,-1
5,7,9,-1,-1,358.05,39,19,0,2,3,3,4,2,-2,6,-1,-1
29,9,20,41,39,138.85,-1,-1,1,3,2,2,2,3,7,-1,-1,-1
4,6,8,-1,-1,227.5,50,36,0,2,3,3,2,-2,6,-1,-1,-1
32,40,4,26,45,960,-1,-1,0,2,3,2,-2,2,-2,7,-1,-1
5,8,11,-1,-1,460.5,8,36,1,2,-2,2,3,4,9,6,-1,-1
5,28,24,12,33,100.8,4,7,1,3,4,2,9,6,-1,-1,-1,-1
4,10,10,-1,-1,213.1,16,40,0,2,2,2,3,6,-1,-1,-1,-1
12,43,42,22,3,37,38,39,0,2,9,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,122.5,49,31,1,9,-2,6,-1,-1,-1,-1,-1,-1
9,36,5,31,11,66.5,50,38,0,2,9,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,206.5,32,49,1,2,3,6,-1,-1,-1,-1,-1,-1
27,11,13,0,46,516.5,44,25,1,3,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,903.5,-1,-1,0,2,3,3,3,7,-1,-1,-1,-1
5,40,20,11,9,101.85,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,195,49,1,1,3,4,4,4,6,-1,-1,-1,-1
31,21,6,44,33,589,36,38,0,2,3,3,3,4,6,-1,-1,-1
5,7,9,-1,-1,829,42,10,1,2,-2,2,2,4,6,-1,-1,-1
47,40,31,12,25,112.5,3,51,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,184,19,26,0,2,4,4,4,6,-1,-1,-1,-1
9,26,17,14,36,98.85,15,11,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,197.3,38,45,1,3,4,2,2,6,-1,-1,-1,-1
12,6,46,35,19,43.2,28,29,0,2,9,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,201.8,24,50,1,2,-2,6,-1,-1,-1,-1,-1,-1
27,14,33,40,50,202,11,8,1,2,-2,2,4,2,6,-1,-1,-1
5,7,9,-1,-1,200,15,51,0,2,3,3,4,3,6,-1,-1,-1
38,29,46,7,1,128.15,28,20,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,166.8,14,6,1,3,4,4,4,6,-1,-1,-1,-1
50,38,34,49,24,83.9,26,37,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,204,31,39,0,2,2,-2,4,4,6,-1,-1,-1
17,41,31,36,12,134.65,34,28,0,3,3,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,159.8,51,18,1,2,-2,4,4,4,6,-1,-1,-1
9,34,13,0,8,142.15,40,36,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,151.8,31,50,0,2,4,4,4,6,-1,-1,-1,-1
41,37,46,7,31,136.15,51,36,0,2,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,157.3,4,8,1,3,4,2,4,6,-1,-1,-1,-1
36,45,7,38,25,223.2,-1,-1,1,2,-2,4,4,4,3,7,-1,-1
5,7,9,-1,-1,295.7,6,2,0,2,3,4,4,2,-2,6,-1,-1
18,40,28,13,42,91.15,47,30,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,200,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
36,27,18,0,21,192.2,20,17,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,326.2,23,48,1,4,4,4,4,6,-1,-1,-1,-1
44,22,47,29,11,653.5,-1,-1,0,2,4,2,3,4,7,-1,-1,-1
4,6,10,-1,-1,761.5,46,30,1,3,4,2,2,4,6,-1,-1,-1
17,33,22,51,20,201,14,16,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,323.2,6,30,1,3,4,4,4,6,-1,-1,-1,-1
16,14,32,10,11,179.2,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,89.85,6,50,1,3,4,3,4,4,6,-1,-1,-1
6,13,17,24,1,113.65,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,205.5,29,42,1,4,4,4,4,6,-1,-1,-1,-1
10,51,34,8,0,76.4,27,50,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,42.65,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
11,15,13,36,45,582.5,6,46,0,2,2,-2,4,2,-2,6,-1,-1
4,7,9,-1,-1,832,-1,-1,1,3,4,3,4,4,3,7,-1,-1
13,28,47,44,0,138.45,-1,-1,1,2,-2,4,4,4,3,7,-1,-1
5,7,9,-1,-1,152.8,26,27,0,2,3,4,4,2,-2,6,-1,-1
49,45,8,17,22,215.6,32,46,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,308.2,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
19,1,42,23,36,105.45,12,10,1,3,4,2,4,4,6,-1,-1,-1
4,8,10,-1,-1,185.3,33,32,0,2,2,3,4,4,6,-1,-1,-1
42,51,21,23,40,120,27,45,0,3,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,202,10,33,1,4,4,2,4,6,-1,-1,-1,-1
28,25,34,16,42,225.1,26,21,0,2,3,4,3,4,6,-1,-1,-1
5,7,9,-1,-1,297.7,24,12,1,2,-2,4,2,4,6,-1,-1,-1
16,14,28,51,48,624.5,20,24,1,3,4,2,2,4,6,-1,-1,-1
4,8,10,-1,-1,789,-1,-1,0,2,2,3,3,4,7,-1,-1,-1
48,28,7,0,45,127.95,44,29,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,206.5,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
24,8,25,11,7,111.8,-1,-1,0,3,4,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,209.85,19,26,1,4,4,2,2,6,-1,-1,-1,-1
34,14,37,35,28,216,24,51,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,195.8,7,19,1,3,4,4,4,6,-1,-1,-1,-1
11,42,19,26,23,266.1,50,14,0,2,3,4,2,-2,2,-2,6,-1
5,7,10,-1,-1,255.2,-1,-1,1,2,-2,4,4,3,4,3,7,-1
19,39,37,50,7,147.45,-1,-1,1,3,2,2,4,3,7,-1,-1,-1
4,6,8,-1,-1,207.5,49,40,0,2,3,3,2,-2,6,-1,-1,-1
0,9,29,30,28,41.5,19,14,0,3,4,3,2,-2,6,-1,-1,-1
4,6,8,-1,-1,75.45,22,46,1,4,4,2,4,3,6,-1,-1,-1
15,25,3,17,50,200.7,47,18,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,128.45,1,41,1,3,4,3,4,4,6,-1,-1,-1
13,12,30,50,20,339.6,3,2,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,181.2,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
19,43,50,9,12,680.5,41,33,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,730.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
32,24,0,18,30,31.3,25,43,1,3,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,84.95,29,38,0,2,3,3,3,6,-1,-1,-1,-1
40,6,0,39,34,697,4,35,0,2,2,3,2,-2,2,-2,6,-1
4,8,11,-1,-1,713.5,-1,-1,1,3,4,2,4,3,4,3,7,-1
1,42,49,16,5,200.2,51,36,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,127.75,-1,-1,1,3,4,3,4,3,4,3,7,-1
10,22,3,14,47,30.3,40,51,0,3,4,3,4,6,-1,-1,-1,-1
4,6,8,-1,-1,288.85,24,42,1,4,4,2,4,6,-1,-1,-1,-1
24,7,8,13,19,33.95,35,41,1,9,-2,6,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,284.85,-1,-1,0,2,3,7,-1,-1,-1,-1,-1,-1
46,49,13,10,18,67.4,-1,-1,0,3,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,250.4,9,14,1,4,4,2,4,6,-1,-1,-1,-1
43,37,22,32,14,104.2,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,389.5,40,38,1,3,4,2,3,4,6,-1,-1,-1
34,18,39,43,20,822.5,50,8,1,2,-2,4,2,4,6,-1,-1,-1
5,7,9,-1,-1,587.5,42,47,0,2,3,4,3,4,6,-1,-1,-1
1,7,45,23,21,281,44,31,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,194,40,8,1,3,4,2,2,6,-1,-1,-1,-1
23,3,42,10,48,312.5,39,38,1,2,-2,4,3,4,3,4,6,-1
5,8,11,-1,-1,162,-1,-1,0,2,3,2,-2,2,-2,4,7,-1
18,24,40,9,2,353,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,203,12,20,1,3,4,2,2,6,-1,-1,-1,-1
41,43,14,6,1,335,45,35,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,219.5,29,38,1,3,4,4,4,6,-1,-1,-1,-1
36,40,29,45,47,340.5,38,43,1,3,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,213.5,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
0,9,13,24,11,769.5,46,18,1,3,4,4,3,4,6,-1,-1,-1
4,6,9,-1,-1,639.5,31,50,0,2,4,2,-2,4,6,-1,-1,-1
38,3,41,43,29,757.5,42,18,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,651,-1,-1,0,2,2,-2,4,3,7,-1,-1,-1
35,40,15,27,18,324,50,33,0,2,3,3,4,4,6,-1,-1,-1
5,7,9,-1,-1,229,48,4,1,2,-2,2,4,4,6,-1,-1,-1
19,11,5,41,29,220.1,23,45,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,291.9,9,4,1,3,4,3,4,3,4,3,6,-1
1,49,51,26,36,374.3,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,204.5,8,11,1,3,4,4,4,6,-1,-1,-1,-1
31,23,39,38,37,196,21,49,1,3,4,3,4,4,3,6,-1,-1
4,7,9,-1,-1,343.4,10,22,0,2,2,-2,4,2,-2,6,-1,-1
32,48,35,17,5,46.6,22,27,1,4,2,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,225,45,0,0,3,3,3,4,6,-1,-1,-1,-1
15,18,36,23,49,256.8,45,9,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,317.8,16,24,0,2,4,4,4,6,-1,-1,-1,-1
11,49,35,47,17,198,15,18,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,406.25,22,10,1,3,4,4,4,6,-1,-1,-1,-1
13,18,2,8,1,201.5,-1,-1,0,2,3,3,4,3,7,-1,-1,-1
5,7,9,-1,-1,402.25,41,40,1,2,-2,2,4,2,6,-1,-1,-1
18,48,24,30,41,39.4,43,50,1,2,-2,2,9,6,-1,-1,-1,-1
5,8,8,-1,-1,231.3,-1,-1,0,3,3,9,-2,7,-1,-1,-1,-1
32,8,2,22,7,53.8,36,38,1,2,-2,2,2,9,6,-1,-1,-1
5,10,10,-1,-1,200,-1,-1,0,3,3,2,9,-2,7,-1,-1,-1
31,18,11,12,14,200,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
4,6,8,-1,-1,477.75,9,25,1,3,4,2,4,6,-1,-1,-1,-1
40,3,14,11,35,77.1,24,43,1,3,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,201,-1,-1,0,2,3,3,3,7,-1,-1,-1,-1
1,48,18,12,46,727.5,4,6,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,676,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
41,8,47,1,20,251.3,40,12,0,2,3,3,4,4,6,-1,-1,-1
5,7,9,-1,-1,321.8,21,34,1,2,-2,2,4,4,6,-1,-1,-1
19,49,31,13,2,208.5,-1,-1,0,2,3,3,3,9,7,-1,-1,-1
5,7,9,-1,-1,479.75,51,11,1,2,-2,2,2,9,6,-1,-1,-1
35,1,9,15,3,200,-1,-1,1,2,-2,4,3,4,4,9,7,-1
5,8,10,-1,-1,687.75,17,5,0,2,3,2,-2,4,9,-2,6,-1
24,16,9,28,42,67.2,50,26,0,3,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,231.5,-1,-1,1,4,4,3,4,3,4,3,7,-1
41,24,30,28,15,88.7,40,38,1,3,2,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,209.5,-1,-1,0,2,3,3,3,7,-1,-1,-1,-1
19,42,4,36,28,114.2,46,5,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,200,25,10,1,4,4,4,4,6,-1,-1,-1,-1
48,21,17,15,28,116,-1,-1,1,3,2,3,4,4,3,7,-1,-1
4,7,9,-1,-1,200,31,29,0,2,2,-2,4,2,-2,6,-1,-1
47,36,22,7,9,705.5,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
4,6,8,-1,-1,695.5,8,11,1,3,4,4,2,6,-1,-1,-1,-1
0,21,45,48,50,195.3,31,20,1,3,4,2,4,6,-1,-1,-1,-1
4,6,8,-1,-1,374.8,-1,-1,0,2,4,3,4,7,-1,-1,-1,-1
47,2,30,27,4,587,22,29,0,2,2,-2,3,2,-2,6,-1,-1
4,7,9,-1,-1,812.5,46,33,1,3,4,3,2,4,3,6,-1,-1
32,26,10,4,20,70.1,-1,-1,0,3,4,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,243.1,12,27,1,4,4,2,2,6,-1,-1,-1,-1
15,51,14,47,6,61.75,11,7,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,250.1,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
38,23,30,29,5,200.8,32,24,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,367.3,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
7,45,49,6,31,86.05,8,12,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,223.6,19,46,0,2,4,4,3,6,-1,-1,-1,-1
31,7,8,13,50,223.8,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,342.8,38,26,1,4,4,4,4,6,-1,-1,-1,-1
44,23,30,21,28,222.8,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,343.6,31,15,1,3,4,3,4,4,6,-1,-1,-1
31,16,26,41,1,80.05,0,3,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,227.1,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
3,0,40,23,15,92.55,36,51,1,3,4,3,4,2,6,-1,-1,-1
4,7,9,-1,-1,214.1,39,48,0,2,2,-2,4,3,6,-1,-1,-1
41,51,16,32,42,199.8,30,25,0,2,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,365.9,22,10,1,3,4,4,4,6,-1,-1,-1,-1
10,9,31,28,5,211.8,15,51,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,352.9,49,45,0,2,4,4,3,6,-1,-1,-1,-1
14,36,18,37,3,211.55,24,21,0,2,2,-2,2,-2,2,-2,6,-1
4,7,10,-1,-1,352.65,33,35,1,3,2,3,4,3,4,3,6,-1
51,5,15,12,25,471.5,-1,-1,1,2,-2,4,3,4,3,4,3,7
5,8,11,-1,-1,924,42,49,0,2,3,2,-2,2,-2,2,-2,6
15,1,47,0,10,203,-1,-1,0,2,3,4,3,3,7,-1,-1,-1
5,7,9,-1,-1,476.65,45,46,1,2,-2,4,2,2,6,-1,-1,-1
32,7,41,43,6,260.5,46,33,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,1134.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
44,24,29,12,32,199,37,40,1,3,4,2,2,3,6,-1,-1,-1
4,6,8,-1,-1,572.15,27,48,0,2,4,3,2,-2,6,-1,-1,-1
39,28,33,14,18,157,48,49,0,3,2,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,40.8,46,36,1,2,9,6,-1,-1,-1,-1,-1,-1
50,27,12,31,38,276,-1,-1,0,2,4,2,3,3,7,-1,-1,-1
4,6,10,-1,-1,209.6,26,24,1,3,4,4,2,2,6,-1,-1,-1
6,42,14,20,17,107.05,16,12,1,3,4,2,4,3,6,-1,-1,-1
4,6,8,-1,-1,681.25,48,8,0,2,4,3,2,-2,6,-1,-1,-1
18,22,2,35,13,84.05,-1,-1,0,2,4,2,-2,4,7,-1,-1,-1
4,6,9,-1,-1,703.75,34,30,1,3,4,4,3,4,6,-1,-1,-1
14,10,3,28,1,185.8,-1,-1,1,2,-2,2,2,3,4,3,7,-1
5,7,10,-1,-1,221.8,34,12,0,3,3,3,2,-2,2,-2,6,-1
29,45,26,44,32,75.05,11,19,0,3,2,-2,4,2,-2,6,-1,-1
4,7,9,-1,-1,711.75,27,37,1,4,4,3,4,4,3,6,-1,-1
2,32,29,12,0,69.05,46,35,1,3,4,4,2,6,-1,-1,-1,-1
4,6,8,-1,-1,717.25,-1,-1,0,2,4,4,3,7,-1,-1,-1,-1
31,11,33,40,18,38.85,-1,-1,0,3,3,3,3,7,-1,-1,-1,-1
4,6,8,-1,-1,213.5,12,32,1,4,2,2,2,6,-1,-1,-1,-1
16,49,17,13,37,281,1,30,1,4,4,4,4,3,6,-1,-1,-1
4,6,8,-1,-1,143.8,19,24,0,3,4,4,2,-2,6,-1,-1,-1
38,20,12,11,31,172.6,22,24,0,3,3,3,4,4,6,-1,-1,-1
5,7,9,-1,-1,233.1,43,35,1,2,-2,2,4,4,6,-1,-1,-1
25,1,12,38,18,24.85,21,31,0,2,9,6,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,226.5,44,47,1,2,3,6,-1,-1,-1,-1,-1,-1
10,0,7,27,4,186.1,47,5,0,3,3,3,2,-2,6,-1,-1,-1
4,6,8,-1,-1,219.1,-1,-1,1,4,2,2,2,3,7,-1,-1,-1
43,31,25,23,36,207.1,32,48,1,3,4,2,2,6,-1,-1,-1,-1
4,6,8,-1,-1,285.2,-1,-1,0,2,4,3,3,7,-1,-1,-1,-1
28,13,15,41,45,44.2,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,206.65,46,11,1,4,4,4,4,6,-1,-1,-1,-1
31,3,47,33,5,216.6,32,46,0,3,3,3,2,-2,2,-2,6,-1
5,7,11,-1,-1,188.1,-1,-1,1,2,-2,2,2,3,4,3,7,-1
24,18,44,30,50,248.6,47,27,0,2,2,2,-2,9,-2,6,-1,-1
4,9,12,-1,-1,243.2,37,46,1,3,4,2,3,4,9,6,-1,-1
36,31,21,4,30,260.1,42,14,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,144.1,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
50,30,27,20,2,45.2,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,205.45,11,45,1,4,4,4,4,6,-1,-1,-1,-1
10,51,41,30,17,43.2,43,3,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,207.25,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
46,17,24,44,26,372.5,34,22,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,1019,49,3,0,2,4,4,4,6,-1,-1,-1,-1
40,39,6,44,36,52.7,-1,-1,0,2,2,-2,2,-2,2,3,7,-1
4,7,10,-1,-1,200,37,21,1,3,4,3,4,3,4,2,6,-1
10,3,14,38,43,360.5,44,8,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,1030.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
15,19,14,42,37,222.5,46,20,0,3,4,2,-2,4,6,-1,-1,-1
4,6,9,-1,-1,236.5,27,21,1,4,4,4,3,4,6,-1,-1,-1
39,20,23,35,22,333.65,6,9,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,87.7,50,8,0,3,4,4,4,6,-1,-1,-1,-1
18,16,47,39,51,528.8,45,20,1,3,4,3,4,3,4,6,-1,-1
4,7,10,-1,-1,200,-1,-1,0,2,2,-2,2,-2,4,7,-1,-1
0,40,30,5,31,336.65,47,12,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,84.5,18,50,0,3,4,4,4,6,-1,-1,-1,-1
18,44,38,37,13,531.3,8,41,1,4,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,213.6,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
13,25,33,47,28,256.65,-1,-1,1,4,2,3,4,3,4,3,7,-1
4,7,10,-1,-1,200,9,29,0,3,2,-2,2,-2,2,-2,6,-1
22,40,6,2,11,355.95,-1,-1,1,4,2,4,4,3,7,-1,-1,-1
4,6,8,-1,-1,63.8,17,13,0,3,3,4,2,-2,6,-1,-1,-1
42,18,38,10,16,216.45,48,37,0,2,3,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,72.8,51,15,1,3,2,4,4,6,-1,-1,-1,-1
16,46,0,25,4,344.45,10,11,1,3,4,4,4,3,6,-1,-1,-1
4,6,8,-1,-1,73.9,41,31,0,2,4,4,2,-2,6,-1,-1,-1
22,17,2,5,28,201.5,24,4,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,202,13,7,1,4,4,4,4,6,-1,-1,-1,-1
2,23,4,0,48,204.25,18,26,0,3,3,4,4,2,-2,6,-1,-1
5,7,9,-1,-1,250.65,36,28,1,2,-2,4,4,4,3,6,-1,-1
42,15,4,18,29,497.1,23,43,0,2,4,3,2,-2,6,-1,-1,-1
4,6,8,-1,-1,246.1,-1,-1,1,3,4,2,4,3,7,-1,-1,-1
31,3,38,1,2,225.95,35,30,1,3,4,3,4,3,4,3,6,-1
4,7,10,-1,-1,62.8,25,24,0,2,2,-2,2,-2,2,-2,6,-1
27,10,46,15,32,188.25,-1,-1,1,2,-2,2,2,4,3,7,-1,-1
5,7,9,-1,-1,266.15,34,51,0,2,3,3,3,2,-2,6,-1,-1
0,37,23,8,26,309,49,32,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,1080.5,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
23,4,15,36,12,229.3,-1,-1,0,3,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,200,1,46,1,4,4,4,4,6,-1,-1,-1,-1
50,7,37,13,17,164.05,39,45,1,3,4,2,4,3,4,2,6,-1
4,8,11,-1,-1,289.65,26,49,0,2,2,3,2,-2,2,3,6,-1
34,16,41,10,43,221,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
4,6,8,-1,-1,72.5,11,13,1,3,4,4,4,6,-1,-1,-1,-1
7,10,48,51,31,517.6,33,34,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,224.7,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
6,11,32,16,40,82.05,38,18,0,3,4,2,-2,4,6,-1,-1,-1
6,8,12,-1,-1,371.15,8,25,1,4,4,4,3,4,6,-1,-1,-1
17,46,34,29,24,239.45,-1,-1,0,2,3,9,-2,7,-1,-1,-1,-1
5,8,8,-1,-1,48.1,48,41,1,2,-2,2,9,6,-1,-1,-1,-1
40,16,10,50,3,213.3,43,26,0,3,3,3,3,2,-2,6,-1,-1
5,7,9,-1,-1,215.3,41,29,1,2,-2,2,2,4,3,6,-1,-1
18,25,8,41,32,209,31,51,0,2,2,-2,4,4,6,-1,-1,-1
4,7,9,-1,-1,83.5,37,21,1,3,4,3,4,4,6,-1,-1,-1
19,49,51,24,18,151.3,28,43,1,3,4,3,4,4,6,-1,-1,-1
4,7,9,-1,-1,276.8,20,21,0,2,2,-2,4,4,6,-1,-1,-1
21,31,45,27,44,191.35,-1,-1,1,4,2,3,4,3,4,3,7,-1
4,7,10,-1,-1,95.7,20,47,0,3,2,-2,2,-2,2,-2,6,-1
31,2,5,34,32,376.75,3,36,1,4,2,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,38.3,7,45,0,3,3,4,4,6,-1,-1,-1,-1
1,44,36,21,2,209.5,37,51,0,2,4,3,3,6,-1,-1,-1,-1
4,6,8,-1,-1,81.5,8,40,1,3,4,2,2,6,-1,-1,-1,-1
12,47,44,39,46,84.8,41,9,0,2,4,2,-2,4,6,-1,-1,-1
4,6,9,-1,-1,366.65,40,20,1,3,4,4,3,4,6,-1,-1,-1
23,30,28,8,0,172.8,-1,-1,0,3,2,-2,2,-2,4,7,-1,-1
4,7,10,-1,-1,254.3,31,2,1,4,4,3,4,3,4,6,-1,-1
44,5,29,38,15,366.05,-1,-1,0,2,2,-2,4,4,7,-1,-1,-1
4,7,9,-1,-1,47.3,8,9,1,3,4,3,4,4,6,-1,-1,-1
28,13,16,10,36,151.55,15,40,1,4,2,3,4,3,2,6,-1,-1
4,7,10,-1,-1,378.9,22,30,0,3,2,-2,2,-2,3,6,-1,-1
44,43,39,2,7,247,0,48,1,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,43.5,-1,-1,0,2,4,4,4,7,-1,-1,-1,-1
22,34,24,14,12,196,36,40,1,2,-2,4,4,4,6,-1,-1,-1
5,7,9,-1,-1,124.7,28,47,0,2,3,4,4,4,6,-1,-1,-1
29,16,32,19,27,353.85,49,17,0,2,4,2,-2,4,6,-1,-1,-1
4,6,9,-1,-1,58.8,37,45,1,3,4,4,3,4,6,-1,-1,-1
41,10,24,4,14,159.8,29,49,0,3,4,4,4,6,-1,-1,-1,-1
4,6,8,-1,-1,266.45,19,48,1,4,4,4,4,6,-1,-1,-1,-1
10,24,0,3,11,252.5,9,2,0,2,2,9,-2,6,-1,-1,-1,-1
4,9,9,-1,-1,37.5,32,25,1,3,4,2,9,6,-1,-1,-1,-1
23,9,8,6,47,159.6,49,48,0,3,2,-2,2,3,3,6,-1,-1
4,7,11,-1,-1,266.45,22,11,1,4,4,3,4,2,2,6,-1,-1
14,32,3,20,38,382,48,4,1,3,4,3,4,4,6,-1,-1,-1
